Time,Open,High,Low,Close,Volume
2024-01-03 09:00:00,1.09577,1.09598,1.09545,1.0955,783
2024-01-03 09:15:00,1.0955,1.0959,1.09515,1.09575,660
2024-01-03 09:30:00,1.09576,1.09627,1.09569,1.09574,931
2024-01-03 09:45:00,1.09573,1.09626,1.0955300000000001,1.09603,710
2024-01-03 10:00:00,1.09604,1.09654,1.0958,1.09641,1325
2024-01-03 10:15:00,1.09638,1.09643,1.09503,1.09527,1325
2024-01-03 10:30:00,1.09527,1.09579,1.0950199999999999,1.09559,1235
2024-01-03 10:45:00,1.09561,1.09565,1.09506,1.09526,1214
2024-01-03 11:00:00,1.09526,1.09564,1.09426,1.09434,1412
2024-01-03 11:15:00,1.09434,1.0945,1.0936,1.09389,1231
2024-01-03 11:30:00,1.09389,1.09443,1.09387,1.09393,974
2024-01-03 11:45:00,1.09393,1.09415,1.09347,1.09364,905
2024-01-03 12:00:00,1.09362,1.0939,1.09338,1.09351,946
2024-01-03 12:15:00,1.09351,1.09351,1.0929,1.09297,729
2024-01-03 12:30:00,1.09294,1.09343,1.09261,1.09278,792
2024-01-03 12:45:00,1.09278,1.09342,1.09276,1.09279,840
2024-01-03 13:00:00,1.09279,1.09297,1.09223,1.09226,1196
2024-01-03 13:15:00,1.09226,1.09255,1.09207,1.09227,787
2024-01-03 13:30:00,1.09226,1.09234,1.0915300000000001,1.09178,1009
2024-01-03 13:45:00,1.09178,1.09211,1.09166,1.09194,930
2024-01-03 14:00:00,1.09194,1.09257,1.09177,1.09255,1008
2024-01-03 14:15:00,1.09256,1.09322,1.09249,1.09262,951
2024-01-03 14:30:00,1.09262,1.09278,1.09188,1.09205,1106
2024-01-03 14:45:00,1.09204,1.0925,1.09146,1.09166,1123
2024-01-03 15:00:00,1.09167,1.09212,1.0916,1.09179,1270
2024-01-03 15:15:00,1.09179,1.09221,1.091,1.09209,1612
2024-01-03 15:30:00,1.09209,1.09301,1.09196,1.09213,1611
2024-01-03 15:45:00,1.09209,1.09234,1.09155,1.09216,1573
2024-01-03 16:00:00,1.09216,1.09241,1.09131,1.09148,1540
2024-01-03 16:15:00,1.09148,1.09195,1.09109,1.09155,1398
2024-01-03 16:30:00,1.09155,1.09185,1.09099,1.09178,2193
2024-01-03 16:45:00,1.09178,1.09265,1.09138,1.09183,1733
2024-01-03 17:00:00,1.09161,1.09387,1.09116,1.09158,3090
2024-01-03 17:15:00,1.09164,1.0924,1.09103,1.09154,2272
2024-01-03 17:30:00,1.0915,1.09187,1.09046,1.09085,2248
2024-01-03 17:45:00,1.09085,1.09085,1.0898,1.09047,2197
2024-01-03 18:00:00,1.09047,1.09108,1.09027,1.09102,1713
2024-01-03 18:15:00,1.09102,1.09182,1.09102,1.09129,1452
2024-01-03 18:30:00,1.09131,1.09155,1.0911,1.09117,1188
2024-01-03 18:45:00,1.09114,1.09138,1.09065,1.09082,1302
2024-01-03 19:00:00,1.09082,1.09096,1.09035,1.0904,1251
2024-01-03 19:15:00,1.0904,1.09094,1.09039,1.0909,731
2024-01-03 19:30:00,1.09089,1.09101,1.09061,1.0909200000000001,733
2024-01-03 19:45:00,1.09089,1.09096,1.09033,1.09066,950
2024-01-03 20:00:00,1.09065,1.09149,1.09065,1.09118,808
2024-01-03 20:15:00,1.09118,1.0914,1.09103,1.09106,817
2024-01-03 20:30:00,1.09106,1.09106,1.09026,1.09042,831
2024-01-03 20:45:00,1.09042,1.09077,1.09033,1.09057,861
2024-01-03 21:00:00,1.09058,1.09117,1.08929,1.08956,2874
2024-01-03 21:15:00,1.08959,1.09239,1.08958,1.09226,2013
2024-01-03 21:30:00,1.0923,1.09256,1.09142,1.09226,1778
2024-01-03 21:45:00,1.09225,1.09251,1.09155,1.09177,1667
2024-01-03 22:00:00,1.0918,1.09218,1.09152,1.09207,1408
2024-01-03 22:15:00,1.09208,1.09232,1.09149,1.09175,1015
2024-01-03 22:30:00,1.09176,1.09204,1.09166,1.09188,1125
2024-01-03 22:45:00,1.09187,1.09221,1.09177,1.09212,1052
2024-01-03 23:00:00,1.0921,1.09218,1.09186,1.09212,426
2024-01-03 23:15:00,1.09212,1.09234,1.09199,1.09226,234
2024-01-03 23:30:00,1.09226,1.09229,1.09191,1.09203,209
2024-01-03 23:45:00,1.09203,1.09204,1.09188,1.09196,252
2024-01-04 00:00:00,1.0915300000000001,1.09181,1.0914,1.09181,114
2024-01-04 00:15:00,1.09181,1.09214,1.09174,1.09193,194
2024-01-04 00:30:00,1.09193,1.09215,1.0919,1.09196,96
2024-01-04 00:45:00,1.09196,1.09213,1.09193,1.09207,166
2024-01-04 01:00:00,1.09219,1.09254,1.09216,1.09246,265
2024-01-04 01:15:00,1.09246,1.09249,1.0922,1.09243,248
2024-01-04 01:30:00,1.09242,1.09255,1.09237,1.09246,177
2024-01-04 01:45:00,1.09246,1.09274,1.09244,1.0925799999999999,208
2024-01-04 02:00:00,1.0925799999999999,1.09265,1.09211,1.09239,374
2024-01-04 02:15:00,1.09239,1.09265,1.09238,1.09253,313
2024-01-04 02:30:00,1.09253,1.09256,1.09207,1.09213,308
2024-01-04 02:45:00,1.09213,1.0923,1.09195,1.09224,424
2024-01-04 03:00:00,1.09223,1.0924,1.09199,1.09203,508
2024-01-04 03:15:00,1.09204,1.09228,1.09188,1.09191,546
2024-01-04 03:30:00,1.09191,1.09196,1.09161,1.09169,623
2024-01-04 03:45:00,1.09169,1.0919699999999999,1.09167,1.09178,386
2024-01-04 04:00:00,1.09178,1.09189,1.09175,1.09189,217
2024-01-04 04:15:00,1.09189,1.09189,1.09158,1.09182,284
2024-01-04 04:30:00,1.09182,1.092,1.0918,1.09188,295
2024-01-04 04:45:00,1.09185,1.092,1.09173,1.09193,323
2024-01-04 05:00:00,1.09193,1.09232,1.09193,1.09229,274
2024-01-04 05:15:00,1.09229,1.0927,1.0922,1.09267,323
2024-01-04 05:30:00,1.09267,1.09306,1.0926,1.09261,577
2024-01-04 05:45:00,1.09261,1.09269,1.09253,1.09261,239
2024-01-04 06:00:00,1.09261,1.09275,1.09246,1.09264,280
2024-01-04 06:15:00,1.09264,1.09268,1.09247,1.09251,289
2024-01-04 06:30:00,1.09251,1.09286,1.09249,1.09282,294
2024-01-04 06:45:00,1.09282,1.09282,1.0925,1.09259,465
2024-01-04 07:00:00,1.09259,1.09259,1.09228,1.09241,722
2024-01-04 07:15:00,1.09241,1.0925799999999999,1.09234,1.09235,425
2024-01-04 07:30:00,1.09234,1.09247,1.09218,1.09236,590
2024-01-04 07:45:00,1.09236,1.09268,1.0923,1.09266,500
2024-01-04 08:00:00,1.09265,1.09293,1.09263,1.09293,476
2024-01-04 08:15:00,1.09293,1.09345,1.09291,1.09315,459
2024-01-04 08:30:00,1.09314,1.09318,1.09208,1.09226,969
2024-01-04 08:45:00,1.09226,1.09325,1.09226,1.09324,594
2024-01-04 09:00:00,1.09323,1.09377,1.09296,1.09369,857
2024-01-04 09:15:00,1.09367,1.09372,1.09296,1.09331,796
2024-01-04 09:30:00,1.09331,1.09436,1.09326,1.09429,1065
2024-01-04 09:45:00,1.09426,1.0943,1.09347,1.09376,1161
2024-01-04 10:00:00,1.09375,1.09445,1.09346,1.09433,1367
2024-01-04 10:15:00,1.0943100000000001,1.09487,1.09414,1.09425,1492
2024-01-04 10:30:00,1.09428,1.09429,1.0937000000000001,1.09404,1467
2024-01-04 10:45:00,1.09399,1.09558,1.09386,1.09531,1326
2024-01-04 11:00:00,1.0953,1.09574,1.09453,1.09504,1436
2024-01-04 11:15:00,1.09504,1.09578,1.09499,1.09568,1129
2024-01-04 11:30:00,1.09568,1.09667,1.0956,1.0966,1146
2024-01-04 11:45:00,1.0966,1.09691,1.09634,1.09674,1353
2024-01-04 12:00:00,1.09674,1.09721,1.09621,1.09622,1244
2024-01-04 12:15:00,1.09623,1.09672,1.0959,1.09609,779
2024-01-04 12:30:00,1.0961,1.0965,1.09581,1.0959,902
2024-01-04 12:45:00,1.09589,1.09601,1.09543,1.09554,1098
2024-01-04 13:00:00,1.09554,1.0957,1.0953,1.0954,644
2024-01-04 13:15:00,1.0954,1.09562,1.09494,1.09548,732
2024-01-04 13:30:00,1.09548,1.09578,1.09526,1.09551,737
2024-01-04 13:45:00,1.09551,1.0955300000000001,1.0946,1.09479,703
2024-01-04 14:00:00,1.09479,1.09511,1.09467,1.09498,935
2024-01-04 14:15:00,1.09498,1.0955,1.09487,1.09543,593
2024-01-04 14:30:00,1.09543,1.09554,1.09504,1.0955,845
2024-01-04 14:45:00,1.0955,1.09558,1.09513,1.09522,719
2024-01-04 15:00:00,1.09523,1.09541,1.09483,1.0951,1175
2024-01-04 15:15:00,1.09509,1.09552,1.09446,1.09475,1859
2024-01-04 15:30:00,1.0948,1.0948,1.09328,1.09419,2069
2024-01-04 15:45:00,1.0942,1.09497,1.09385,1.09472,1656
2024-01-04 16:00:00,1.09471,1.09505,1.09394,1.0942,1756
2024-01-04 16:15:00,1.09424,1.09485,1.09408,1.09427,1345
2024-01-04 16:30:00,1.09428,1.09475,1.09381,1.09446,1615
2024-01-04 16:45:00,1.09446,1.0947,1.09398,1.09454,1989
2024-01-04 17:00:00,1.09453,1.09615,1.09453,1.09612,1984
2024-01-04 17:15:00,1.09612,1.0965,1.09556,1.09645,1627
2024-01-04 17:30:00,1.09645,1.09651,1.0956,1.09624,1554
2024-01-04 17:45:00,1.09624,1.09653,1.09531,1.09552,1770
2024-01-04 18:00:00,1.09554,1.09629,1.09542,1.09613,1300
2024-01-04 18:15:00,1.09612,1.09639,1.09583,1.0959699999999999,1309
2024-01-04 18:30:00,1.09596,1.09617,1.0955,1.09554,1099
2024-01-04 18:45:00,1.09555,1.09593,1.09549,1.09561,1182
2024-01-04 19:00:00,1.09561,1.096,1.09537,1.09554,972
2024-01-04 19:15:00,1.0955300000000001,1.09588,1.09453,1.09459,1002
2024-01-04 19:30:00,1.09459,1.09489,1.09417,1.0947,712
2024-01-04 19:45:00,1.0947,1.09505,1.0944099999999999,1.09505,757
2024-01-04 20:00:00,1.09504,1.0952,1.0949200000000001,1.0951,581
2024-01-04 20:15:00,1.0951,1.09544,1.09493,1.09494,887
2024-01-04 20:30:00,1.09496,1.09513,1.09479,1.09482,1052
2024-01-04 20:45:00,1.09482,1.09507,1.09459,1.09469,834
2024-01-04 21:00:00,1.09471,1.09477,1.09449,1.09458,544
2024-01-04 21:15:00,1.09458,1.09473,1.09433,1.09444,409
2024-01-04 21:30:00,1.09444,1.09461,1.09433,1.09448,371
2024-01-04 21:45:00,1.09448,1.09497,1.09442,1.09469,444
2024-01-04 22:00:00,1.09469,1.09475,1.09446,1.0946,454
2024-01-04 22:15:00,1.0946,1.0946,1.0943,1.09447,518
2024-01-04 22:30:00,1.09447,1.09478,1.09442,1.09448,455
2024-01-04 22:45:00,1.09448,1.09493,1.09437,1.0949200000000001,659
2024-01-04 23:00:00,1.09491,1.09499,1.09468,1.09494,328
2024-01-04 23:15:00,1.09494,1.095,1.09473,1.09479,171
2024-01-04 23:30:00,1.09479,1.09481,1.09458,1.09474,254
2024-01-04 23:45:00,1.09474,1.09485,1.09467,1.09478,158
2024-01-05 00:00:00,1.0944099999999999,1.0947,1.0942,1.0947,70
2024-01-05 00:15:00,1.0947,1.09487,1.09428,1.09453,360
2024-01-05 00:30:00,1.09448,1.09491,1.09445,1.09475,408
2024-01-05 00:45:00,1.09476,1.09484,1.09439,1.09468,614
2024-01-05 01:00:00,1.09472,1.09489,1.09446,1.09461,146
2024-01-05 01:15:00,1.0946,1.0947,1.0944099999999999,1.09443,182
2024-01-05 01:30:00,1.09443,1.0946,1.09432,1.09447,160
2024-01-05 01:45:00,1.09447,1.09471,1.09447,1.09463,181
2024-01-05 02:00:00,1.09463,1.09486,1.09442,1.09486,431
2024-01-05 02:15:00,1.09486,1.09504,1.09483,1.09494,266
2024-01-05 02:30:00,1.09494,1.09508,1.09485,1.0950199999999999,260
2024-01-05 02:45:00,1.0950199999999999,1.09515,1.09479,1.09509,589
2024-01-05 03:00:00,1.09509,1.09546,1.095,1.09539,555
2024-01-05 03:15:00,1.09538,1.0955300000000001,1.09512,1.0952,570
2024-01-05 03:30:00,1.09519,1.09557,1.0950199999999999,1.09548,774
2024-01-05 03:45:00,1.0955,1.09559,1.09507,1.09514,431
2024-01-05 04:00:00,1.09515,1.09534,1.09505,1.09529,297
2024-01-05 04:15:00,1.09529,1.09542,1.09515,1.09521,387
2024-01-05 04:30:00,1.09522,1.09523,1.09486,1.09487,438
2024-01-05 04:45:00,1.09487,1.09501,1.09465,1.09468,389
2024-01-05 05:00:00,1.09468,1.09473,1.09436,1.09437,402
2024-01-05 05:15:00,1.09437,1.09447,1.09405,1.09407,276
2024-01-05 05:30:00,1.09407,1.09419,1.09402,1.09405,372
2024-01-05 05:45:00,1.09406,1.09407,1.0939,1.09392,332
2024-01-05 06:00:00,1.09392,1.09399,1.09375,1.09381,316
2024-01-05 06:15:00,1.09381,1.09406,1.09375,1.09396,230
2024-01-05 06:30:00,1.09396,1.09411,1.09386,1.09386,290
2024-01-05 06:45:00,1.09386,1.09387,1.09363,1.09371,306
2024-01-05 07:00:00,1.09373,1.09376,1.0934,1.09353,502
2024-01-05 07:15:00,1.09353,1.09364,1.09342,1.09352,433
2024-01-05 07:30:00,1.09355,1.09368,1.09354,1.09357,311
2024-01-05 07:45:00,1.09357,1.09382,1.09347,1.09374,532
2024-01-05 08:00:00,1.09374,1.09374,1.09316,1.09317,334
2024-01-05 08:15:00,1.0931899999999999,1.0931899999999999,1.09274,1.09286,700
2024-01-05 08:30:00,1.09287,1.0929,1.09247,1.09259,818
2024-01-05 08:45:00,1.09259,1.09283,1.09256,1.09277,598
2024-01-05 09:00:00,1.09276,1.09313,1.09251,1.09302,758
2024-01-05 09:15:00,1.09302,1.09333,1.09288,1.09303,824
2024-01-05 09:30:00,1.09302,1.0932,1.09241,1.09243,624
2024-01-05 09:45:00,1.09243,1.09282,1.09225,1.09232,666
2024-01-05 10:00:00,1.09231,1.09257,1.09202,1.09227,1295
2024-01-05 10:15:00,1.09228,1.09246,1.09162,1.09172,985
2024-01-05 10:30:00,1.09171,1.09172,1.09105,1.09113,1122
2024-01-05 10:45:00,1.09113,1.09147,1.09033,1.09077,917
2024-01-05 11:00:00,1.09076,1.09151,1.09028,1.0915,1044
2024-01-05 11:15:00,1.09146,1.09236,1.09134,1.09225,1042
2024-01-05 11:30:00,1.09225,1.09304,1.09167,1.09172,1235
2024-01-05 11:45:00,1.09171,1.09172,1.09098,1.09125,1053
2024-01-05 12:00:00,1.09127,1.0913,1.0907,1.09103,960
2024-01-05 12:15:00,1.09103,1.0911,1.09036,1.09048,870
2024-01-05 12:30:00,1.09048,1.09114,1.09038,1.09099,604
2024-01-05 12:45:00,1.09099,1.09138,1.09083,1.09127,771
2024-01-05 13:00:00,1.09127,1.09143,1.09103,1.09116,730
2024-01-05 13:15:00,1.09116,1.09159,1.09098,1.09118,815
2024-01-05 13:30:00,1.09117,1.09165,1.0911,1.09161,636
2024-01-05 13:45:00,1.09161,1.09175,1.09124,1.09141,620
2024-01-05 14:00:00,1.09142,1.09189,1.09142,1.09172,679
2024-01-05 14:15:00,1.09173,1.09177,1.09137,1.09157,777
2024-01-05 14:30:00,1.09157,1.0919699999999999,1.0913599999999999,1.09186,632
2024-01-05 14:45:00,1.09186,1.09209,1.09141,1.09176,714
2024-01-05 15:00:00,1.09177,1.09218,1.09159,1.09218,1150
2024-01-05 15:15:00,1.09218,1.09278,1.0919,1.09196,1301
2024-01-05 15:30:00,1.0919699999999999,1.0919699999999999,1.08765,1.09172,3882
2024-01-05 15:45:00,1.0917,1.09252,1.09051,1.0921,3302
2024-01-05 16:00:00,1.0921,1.09391,1.0921,1.0925799999999999,2792
2024-01-05 16:15:00,1.0926,1.09487,1.09249,1.09457,2456
2024-01-05 16:30:00,1.09456,1.09497,1.0936,1.09405,2619
2024-01-05 16:45:00,1.09405,1.09548,1.09402,1.0949,1865
2024-01-05 17:00:00,1.0949,1.09984,1.0949,1.09853,3585
2024-01-05 17:15:00,1.0985,1.0991900000000001,1.09717,1.0981,3128
2024-01-05 17:30:00,1.09814,1.09937,1.09762,1.09893,2656
2024-01-05 17:45:00,1.09892,1.09926,1.09756,1.09782,2263
2024-01-05 18:00:00,1.09781,1.09799,1.09684,1.0976,1995
2024-01-05 18:15:00,1.09759,1.09805,1.09625,1.09629,2201
2024-01-05 18:30:00,1.09629,1.09703,1.09628,1.09684,1464
2024-01-05 18:45:00,1.09685,1.09696,1.0953,1.09559,1411
2024-01-05 19:00:00,1.09559,1.09561,1.09442,1.09491,1582
2024-01-05 19:15:00,1.09491,1.09544,1.09452,1.09454,1254
2024-01-05 19:30:00,1.09454,1.09513,1.0943,1.09501,1413
2024-01-05 19:45:00,1.09501,1.09512,1.0945,1.09463,1178
2024-01-05 20:00:00,1.09462,1.09462,1.09375,1.09395,1380
2024-01-05 20:15:00,1.09398,1.09458,1.09353,1.09451,1118
2024-01-05 20:30:00,1.09451,1.09539,1.0945,1.09508,1007
2024-01-05 20:45:00,1.09508,1.09561,1.09499,1.0954,587
2024-01-05 21:00:00,1.0954,1.09596,1.09536,1.09564,837
2024-01-05 21:15:00,1.09564,1.0957,1.09514,1.09535,1104
2024-01-05 21:30:00,1.09538,1.09566,1.09473,1.0949,862
2024-01-05 21:45:00,1.09491,1.09491,1.0943,1.09452,966
2024-01-05 22:00:00,1.09452,1.0947,1.09421,1.0943100000000001,724
2024-01-05 22:15:00,1.0943,1.0943100000000001,1.09385,1.09402,747
2024-01-05 22:30:00,1.094,1.09412,1.09356,1.09397,656
2024-01-05 22:45:00,1.094,1.09417,1.09376,1.09393,929
2024-01-05 23:00:00,1.09393,1.09396,1.09369,1.09384,442
2024-01-05 23:15:00,1.09383,1.09401,1.09376,1.09386,394
2024-01-05 23:30:00,1.09386,1.09397,1.09386,1.09391,209
2024-01-05 23:45:00,1.09391,1.09414,1.0939,1.09409,153
2024-01-08 00:00:00,1.09425,1.09439,1.09406,1.09436,85
2024-01-08 00:15:00,1.09437,1.09443,1.09412,1.09443,125
2024-01-08 00:30:00,1.09443,1.09448,1.09421,1.09433,175
2024-01-08 00:45:00,1.09433,1.09454,1.09432,1.09437,98
2024-01-08 01:00:00,1.09454,1.09456,1.09382,1.09391,300
2024-01-08 01:15:00,1.0939,1.09399,1.09355,1.09355,173
